task_kind,transition_id,realization,target_snr,seed
faint_shared,SDSSJ015957.64+003310.4,9.0,5.0,3525646298.0
faint_shared,SDSSJ015957.64+003310.4,10.0,5.0,3576105356.0
faint_shared,SDSSJ015957.64+003310.4,11.0,5.0,645720172.0
faint_shared,SDSSJ015957.64+003310.4,12.0,5.0,401093389.0
faint_shared,SDSSJ015957.64+003310.4,13.0,5.0,1673755012.0
faint_shared,SDSSJ015957.64+003310.4,14.0,5.0,3916029093.0
faint_shared,SDSSJ015957.64+003310.4,15.0,5.0,935792039.0
faint_shared,SDSSJ015957.64+003310.4,16.0,5.0,2791512306.0
faint_shared,SDSSJ015957.64+003310.4,17.0,5.0,469707436.0
faint_shared,SDSSJ015957.64+003310.4,18.0,5.0,852595189.0
faint_shared,SDSSJ015957.64+003310.4,19.0,5.0,3761071809.0
faint_shared,SDSSJ015957.64+003310.4,20.0,5.0,3401476053.0
faint_shared,SDSSJ015957.64+003310.4,21.0,5.0,785707970.0
faint_shared,SDSSJ015957.64+003310.4,22.0,5.0,255305896.0
faint_shared,SDSSJ015957.64+003310.4,23.0,5.0,4047276696.0
faint_shared,SDSSJ015957.64+003310.4,24.0,5.0,3939901729.0
faint_shared,SDSSJ015957.64+003310.4,25.0,5.0,2839627551.0
faint_shared,SDSSJ015957.64+003310.4,26.0,5.0,3101682945.0
faint_shared,SDSSJ015957.64+003310.4,27.0,5.0,1991715944.0
faint_shared,SDSSJ015957.64+003310.4,28.0,5.0,2846100033.0
faint_shared,SDSSJ015957.64+003310.4,29.0,5.0,3725410647.0
faint_shared,SDSSJ015957.64+003310.4,30.0,5.0,2230500557.0
faint_shared,SDSSJ015957.64+003310.4,31.0,5.0,615964902.0
faint_shared,SDSSJ015957.64+003310.4,32.0,5.0,1276440326.0
faint_shared,SDSSJ015957.64+003310.4,33.0,5.0,1663917980.0
faint_shared,SDSSJ015957.64+003310.4,34.0,5.0,2661050378.0
faint_shared,SDSSJ015957.64+003310.4,35.0,5.0,2312931788.0
faint_shared,SDSSJ015957.64+003310.4,36.0,5.0,988572020.0
faint_shared,SDSSJ015957.64+003310.4,37.0,5.0,2070908422.0
faint_shared,SDSSJ015957.64+003310.4,38.0,5.0,3188034477.0
faint_shared,SDSSJ015957.64+003310.4,39.0,5.0,730419537.0
faint_shared,SDSSJ015957.64+003310.4,40.0,5.0,3641953618.0
faint_shared,SDSSJ015957.64+003310.4,41.0,5.0,525577408.0
faint_shared,SDSSJ015957.64+003310.4,42.0,5.0,1213112687.0
faint_shared,SDSSJ015957.64+003310.4,43.0,5.0,3104766240.0
faint_shared,SDSSJ015957.64+003310.4,44.0,5.0,3720153653.0
faint_shared,SDSSJ015957.64+003310.4,45.0,5.0,1641132800.0
faint_shared,SDSSJ015957.64+003310.4,46.0,5.0,1304709438.0
faint_shared,SDSSJ015957.64+003310.4,47.0,5.0,3920387032.0
faint_shared,SDSSJ015957.64+003310.4,48.0,5.0,2309494750.0
faint_shared,SDSSJ015957.64+003310.4,49.0,5.0,1713416246.0
faint_shared,SDSSJ021359.79+004226.81,0.0,10.0,1848529433.0
faint_shared,SDSSJ021359.79+004226.81,1.0,10.0,1451082644.0
faint_shared,SDSSJ021359.79+004226.81,2.0,10.0,767515656.0
faint_shared,SDSSJ021359.79+004226.81,3.0,10.0,1203991149.0
faint_shared,SDSSJ021359.79+004226.81,4.0,10.0,3508059729.0
faint_shared,SDSSJ021359.79+004226.81,5.0,10.0,3004187601.0
faint_shared,SDSSJ021359.79+004226.81,6.0,10.0,1815688135.0
faint_shared,SDSSJ021359.79+004226.81,7.0,10.0,155202453.0
faint_shared,SDSSJ021359.79+004226.81,8.0,10.0,2324444189.0
faint_shared,SDSSJ021359.79+004226.81,9.0,10.0,1471709323.0
faint_shared,SDSSJ021359.79+004226.81,10.0,10.0,1834933667.0
faint_shared,SDSSJ021359.79+004226.81,11.0,10.0,1864241979.0
faint_shared,SDSSJ021359.79+004226.81,12.0,10.0,3197404421.0
faint_shared,SDSSJ021359.79+004226.81,13.0,10.0,3546194729.0
faint_shared,SDSSJ021359.79+004226.81,14.0,10.0,1248284160.0
faint_shared,SDSSJ021359.79+004226.81,15.0,10.0,974800176.0
faint_shared,SDSSJ021359.79+004226.81,16.0,10.0,3561036694.0
faint_shared,SDSSJ021359.79+004226.81,17.0,10.0,2573383124.0
faint_shared,SDSSJ021359.79+004226.81,18.0,10.0,738211196.0
faint_shared,SDSSJ021359.79+004226.81,19.0,10.0,994647889.0
faint_shared,SDSSJ021359.79+004226.81,20.0,10.0,2471102269.0
faint_shared,SDSSJ021359.79+004226.81,21.0,10.0,4236768966.0
faint_shared,SDSSJ021359.79+004226.81,22.0,10.0,2403380096.0
faint_shared,SDSSJ021359.79+004226.81,23.0,10.0,891653290.0
faint_shared,SDSSJ021359.79+004226.81,24.0,10.0,1973973750.0
faint_shared,SDSSJ021359.79+004226.81,25.0,10.0,3244198431.0
faint_shared,SDSSJ021359.79+004226.81,26.0,10.0,2154913268.0
faint_shared,SDSSJ021359.79+004226.81,27.0,10.0,1708333917.0
faint_shared,SDSSJ021359.79+004226.81,28.0,10.0,690655463.0
faint_shared,SDSSJ021359.79+004226.81,29.0,10.0,3043681462.0
faint_shared,SDSSJ021359.79+004226.81,30.0,10.0,1679851463.0
faint_shared,SDSSJ021359.79+004226.81,31.0,10.0,2183440843.0
faint_shared,SDSSJ021359.79+004226.81,32.0,10.0,3954628367.0
faint_shared,SDSSJ021359.79+004226.81,33.0,10.0,2089223568.0
faint_shared,SDSSJ021359.79+004226.81,34.0,10.0,3904245031.0
faint_shared,SDSSJ021359.79+004226.81,35.0,10.0,3310601986.0
faint_shared,SDSSJ021359.79+004226.81,36.0,10.0,1358595095.0
faint_shared,SDSSJ021359.79+004226.81,37.0,10.0,1162897059.0
faint_shared,SDSSJ021359.79+004226.81,38.0,10.0,2662451801.0
faint_shared,SDSSJ021359.79+004226.81,39.0,10.0,3058021784.0
faint_shared,SDSSJ021359.79+004226.81,40.0,10.0,3263517684.0
faint_shared,SDSSJ021359.79+004226.81,41.0,10.0,2253006404.0
faint_shared,SDSSJ021359.79+004226.81,42.0,10.0,3222312820.0
faint_shared,SDSSJ021359.79+004226.81,43.0,10.0,2645160955.0
faint_shared,SDSSJ021359.79+004226.81,44.0,10.0,2957899496.0
faint_shared,SDSSJ021359.79+004226.81,45.0,10.0,1123518312.0
faint_shared,SDSSJ021359.79+004226.81,46.0,10.0,773560629.0
faint_shared,SDSSJ021359.79+004226.81,47.0,10.0,1258544874.0
faint_shared,SDSSJ021359.79+004226.81,48.0,10.0,3157911346.0
faint_shared,SDSSJ021359.79+004226.81,49.0,10.0,4138857935.0
faint_shared,SDSSJ021359.79+004226.81,0.0,5.0,2597773396.0
faint_shared,SDSSJ021359.79+004226.81,1.0,5.0,3617543167.0
faint_shared,SDSSJ021359.79+004226.81,2.0,5.0,207159171.0
faint_shared,SDSSJ021359.79+004226.81,3.0,5.0,1066408227.0
faint_shared,SDSSJ021359.79+004226.81,4.0,5.0,2568509985.0
faint_shared,SDSSJ021359.79+004226.81,5.0,5.0,4119026555.0
faint_shared,SDSSJ021359.79+004226.81,6.0,5.0,278951779.0
faint_shared,SDSSJ021359.79+004226.81,7.0,5.0,1946166760.0
faint_shared,SDSSJ021359.79+004226.81,8.0,5.0,4124131203.0
faint_shared,SDSSJ021359.79+004226.81,9.0,5.0,1574705046.0
faint_shared,SDSSJ021359.79+004226.81,10.0,5.0,604226322.0
faint_shared,SDSSJ021359.79+004226.81,11.0,5.0,1295114446.0
faint_shared,SDSSJ021359.79+004226.81,12.0,5.0,244937215.0
faint_shared,SDSSJ021359.79+004226.81,13.0,5.0,2944252509.0
faint_shared,SDSSJ021359.79+004226.81,14.0,5.0,1100550205.0
faint_shared,SDSSJ021359.79+004226.81,15.0,5.0,1123266091.0
faint_shared,SDSSJ021359.79+004226.81,16.0,5.0,2380077628.0
faint_shared,SDSSJ021359.79+004226.81,17.0,5.0,1445961627.0
faint_shared,SDSSJ021359.79+004226.81,18.0,5.0,3283336378.0
faint_shared,SDSSJ021359.79+004226.81,19.0,5.0,826939845.0
faint_shared,SDSSJ021359.79+004226.81,20.0,5.0,2764733084.0
faint_shared,SDSSJ021359.79+004226.81,21.0,5.0,4034355423.0
faint_shared,SDSSJ021359.79+004226.81,22.0,5.0,1609043358.0
faint_shared,SDSSJ021359.79+004226.81,23.0,5.0,2905641541.0
faint_shared,SDSSJ021359.79+004226.81,24.0,5.0,1835300371.0
faint_shared,SDSSJ021359.79+004226.81,25.0,5.0,3874473672.0
faint_shared,SDSSJ021359.79+004226.81,26.0,5.0,2155979475.0
faint_shared,SDSSJ021359.79+004226.81,27.0,5.0,2437666343.0
faint_shared,SDSSJ021359.79+004226.81,28.0,5.0,1470388341.0
faint_shared,SDSSJ021359.79+004226.81,29.0,5.0,2401972229.0
faint_shared,SDSSJ021359.79+004226.81,30.0,5.0,96012568.0
faint_shared,SDSSJ021359.79+004226.81,31.0,5.0,2291876051.0
faint_shared,SDSSJ021359.79+004226.81,32.0,5.0,1865702249.0
faint_shared,SDSSJ021359.79+004226.81,33.0,5.0,1930897862.0
faint_shared,SDSSJ021359.79+004226.81,34.0,5.0,3566589180.0
faint_shared,SDSSJ021359.79+004226.81,35.0,5.0,2154175595.0
faint_shared,SDSSJ021359.79+004226.81,36.0,5.0,2441881215.0
faint_shared,SDSSJ021359.79+004226.81,37.0,5.0,779828045.0
faint_shared,SDSSJ021359.79+004226.81,38.0,5.0,487253489.0
faint_shared,SDSSJ021359.79+004226.81,39.0,5.0,3828629999.0
faint_shared,SDSSJ021359.79+004226.81,40.0,5.0,885284191.0
faint_shared,SDSSJ021359.79+004226.81,41.0,5.0,3399463497.0
faint_shared,SDSSJ021359.79+004226.81,42.0,5.0,50584939.0
faint_shared,SDSSJ021359.79+004226.81,43.0,5.0,4275536824.0
faint_shared,SDSSJ021359.79+004226.81,44.0,5.0,360199341.0
faint_shared,SDSSJ021359.79+004226.81,45.0,5.0,134013649.0
faint_shared,SDSSJ021359.79+004226.81,46.0,5.0,2827981688.0
faint_shared,SDSSJ021359.79+004226.81,47.0,5.0,2959383596.0
faint_shared,SDSSJ021359.79+004226.81,48.0,5.0,785535576.0
faint_shared,SDSSJ021359.79+004226.81,49.0,5.0,2644777041.0
faint_shared,SDSSJ081319.34+460849.5,0.0,10.0,692912075.0
faint_shared,SDSSJ081319.34+460849.5,1.0,10.0,463705494.0
faint_shared,SDSSJ081319.34+460849.5,2.0,10.0,2431884913.0
faint_shared,SDSSJ081319.34+460849.5,3.0,10.0,3774254712.0
faint_shared,SDSSJ081319.34+460849.5,4.0,10.0,2973732084.0
faint_shared,SDSSJ081319.34+460849.5,5.0,10.0,2354314815.0
faint_shared,SDSSJ081319.34+460849.5,6.0,10.0,1085550558.0
faint_shared,SDSSJ081319.34+460849.5,7.0,10.0,3601969236.0
faint_shared,SDSSJ081319.34+460849.5,8.0,10.0,1926713125.0
faint_shared,SDSSJ081319.34+460849.5,9.0,10.0,4211759883.0
faint_shared,SDSSJ081319.34+460849.5,10.0,10.0,427647685.0
faint_shared,SDSSJ081319.34+460849.5,11.0,10.0,3239157394.0
faint_shared,SDSSJ081319.34+460849.5,12.0,10.0,3174849333.0
faint_shared,SDSSJ081319.34+460849.5,13.0,10.0,3328511217.0
faint_shared,SDSSJ081319.34+460849.5,14.0,10.0,1243512095.0
faint_shared,SDSSJ081319.34+460849.5,15.0,10.0,3906144913.0
faint_shared,SDSSJ081319.34+460849.5,16.0,10.0,4042226853.0
faint_shared,SDSSJ081319.34+460849.5,17.0,10.0,1645923833.0
faint_shared,SDSSJ081319.34+460849.5,18.0,10.0,2595062649.0
faint_shared,SDSSJ081319.34+460849.5,19.0,10.0,2694915101.0
faint_shared,SDSSJ081319.34+460849.5,20.0,10.0,2317940649.0
faint_shared,SDSSJ081319.34+460849.5,21.0,10.0,3297808652.0
faint_shared,SDSSJ081319.34+460849.5,22.0,10.0,4286202738.0
faint_shared,SDSSJ081319.34+460849.5,23.0,10.0,2591651273.0
faint_shared,SDSSJ081319.34+460849.5,24.0,10.0,1491304661.0
faint_shared,SDSSJ081319.34+460849.5,25.0,10.0,2062717968.0
faint_shared,SDSSJ081319.34+460849.5,26.0,10.0,2197875260.0
faint_shared,SDSSJ081319.34+460849.5,27.0,10.0,713676665.0
faint_shared,SDSSJ081319.34+460849.5,28.0,10.0,1440967775.0
faint_shared,SDSSJ081319.34+460849.5,29.0,10.0,1380308855.0
faint_shared,SDSSJ081319.34+460849.5,30.0,10.0,527583208.0
faint_shared,SDSSJ081319.34+460849.5,31.0,10.0,154605547.0
faint_shared,SDSSJ081319.34+460849.5,32.0,10.0,2862386655.0
faint_shared,SDSSJ081319.34+460849.5,33.0,10.0,90477117.0
faint_shared,SDSSJ081319.34+460849.5,34.0,10.0,1954081979.0
faint_shared,SDSSJ081319.34+460849.5,35.0,10.0,1399029787.0
faint_shared,SDSSJ081319.34+460849.5,36.0,10.0,2712411994.0
faint_shared,SDSSJ081319.34+460849.5,37.0,10.0,3637768040.0
faint_shared,SDSSJ081319.34+460849.5,38.0,10.0,3166885207.0
faint_shared,SDSSJ081319.34+460849.5,39.0,10.0,1828861911.0
faint_shared,SDSSJ081319.34+460849.5,40.0,10.0,4290778960.0
faint_shared,SDSSJ081319.34+460849.5,41.0,10.0,1003317649.0
faint_shared,SDSSJ081319.34+460849.5,42.0,10.0,3445416019.0
faint_shared,SDSSJ081319.34+460849.5,43.0,10.0,4046216238.0
faint_shared,SDSSJ081319.34+460849.5,44.0,10.0,603831201.0
faint_shared,SDSSJ081319.34+460849.5,45.0,10.0,4249686725.0
faint_shared,SDSSJ081319.34+460849.5,46.0,10.0,24235105.0
faint_shared,SDSSJ081319.34+460849.5,47.0,10.0,36987678.0
faint_shared,SDSSJ081319.34+460849.5,48.0,10.0,3872828538.0
faint_shared,SDSSJ081319.34+460849.5,49.0,10.0,1734953495.0
faint_shared,SDSSJ081319.34+460849.5,0.0,5.0,3137261271.0
faint_shared,SDSSJ081319.34+460849.5,1.0,5.0,699854527.0
faint_shared,SDSSJ081319.34+460849.5,2.0,5.0,1503532005.0
faint_shared,SDSSJ081319.34+460849.5,3.0,5.0,698387884.0
faint_shared,SDSSJ081319.34+460849.5,4.0,5.0,1041764485.0
faint_shared,SDSSJ081319.34+460849.5,5.0,5.0,2823260438.0
faint_shared,SDSSJ081319.34+460849.5,6.0,5.0,2528270564.0
faint_shared,SDSSJ081319.34+460849.5,7.0,5.0,1851710764.0
faint_shared,SDSSJ081319.34+460849.5,8.0,5.0,591180897.0
faint_shared,SDSSJ081319.34+460849.5,9.0,5.0,3897340159.0
faint_shared,SDSSJ081319.34+460849.5,10.0,5.0,504095294.0
faint_shared,SDSSJ081319.34+460849.5,11.0,5.0,1423924883.0
faint_shared,SDSSJ081319.34+460849.5,12.0,5.0,2226530059.0
faint_shared,SDSSJ081319.34+460849.5,13.0,5.0,3061537128.0
faint_shared,SDSSJ081319.34+460849.5,14.0,5.0,4011419829.0
faint_shared,SDSSJ081319.34+460849.5,15.0,5.0,3140311265.0
faint_shared,SDSSJ081319.34+460849.5,16.0,5.0,2104001530.0
faint_shared,SDSSJ081319.34+460849.5,17.0,5.0,3833035261.0
faint_shared,SDSSJ081319.34+460849.5,18.0,5.0,727433091.0
faint_shared,SDSSJ081319.34+460849.5,19.0,5.0,259208512.0
faint_shared,SDSSJ081319.34+460849.5,20.0,5.0,2246304164.0
faint_shared,SDSSJ081319.34+460849.5,21.0,5.0,732368328.0
faint_shared,SDSSJ081319.34+460849.5,22.0,5.0,1307423512.0
faint_shared,SDSSJ081319.34+460849.5,23.0,5.0,548811348.0
faint_shared,SDSSJ081319.34+460849.5,24.0,5.0,2475620806.0
faint_shared,SDSSJ081319.34+460849.5,25.0,5.0,265417913.0
faint_shared,SDSSJ081319.34+460849.5,26.0,5.0,2546814942.0
faint_shared,SDSSJ081319.34+460849.5,27.0,5.0,1448799301.0
faint_shared,SDSSJ081319.34+460849.5,28.0,5.0,3501836796.0
faint_shared,SDSSJ081319.34+460849.5,29.0,5.0,1753800441.0
faint_shared,SDSSJ081319.34+460849.5,30.0,5.0,2548115493.0
faint_shared,SDSSJ081319.34+460849.5,31.0,5.0,1527950241.0
faint_shared,SDSSJ081319.34+460849.5,32.0,5.0,4139285232.0
faint_shared,SDSSJ081319.34+460849.5,33.0,5.0,686253687.0
faint_shared,SDSSJ081319.34+460849.5,34.0,5.0,1961292488.0
faint_shared,SDSSJ081319.34+460849.5,35.0,5.0,2506841374.0
faint_shared,SDSSJ081319.34+460849.5,36.0,5.0,1341297349.0
faint_shared,SDSSJ081319.34+460849.5,37.0,5.0,1407429736.0
faint_shared,SDSSJ081319.34+460849.5,38.0,5.0,1511616324.0
faint_shared,SDSSJ081319.34+460849.5,39.0,5.0,3545905999.0
faint_shared,SDSSJ081319.34+460849.5,40.0,5.0,1501573398.0
faint_shared,SDSSJ081319.34+460849.5,41.0,5.0,4189100280.0
faint_shared,SDSSJ081319.34+460849.5,42.0,5.0,893760182.0
faint_shared,SDSSJ081319.34+460849.5,43.0,5.0,1885176546.0
faint_shared,SDSSJ081319.34+460849.5,44.0,5.0,3682083480.0
faint_shared,SDSSJ081319.34+460849.5,45.0,5.0,3913905196.0
faint_shared,SDSSJ081319.34+460849.5,46.0,5.0,611456603.0
faint_shared,SDSSJ081319.34+460849.5,47.0,5.0,1364427699.0
faint_shared,SDSSJ081319.34+460849.5,48.0,5.0,4195060488.0
faint_shared,SDSSJ081319.34+460849.5,49.0,5.0,1783741064.0
faint_shared,SDSSJ082942.66+415436.8,0.0,10.0,3012448493.0
faint_shared,SDSSJ082942.66+415436.8,1.0,10.0,1444828360.0
faint_shared,SDSSJ082942.66+415436.8,2.0,10.0,2605605781.0
faint_shared,SDSSJ082942.66+415436.8,3.0,10.0,1170085502.0
faint_shared,SDSSJ082942.66+415436.8,4.0,10.0,222843626.0
faint_shared,SDSSJ082942.66+415436.8,5.0,10.0,568696010.0
faint_shared,SDSSJ082942.66+415436.8,6.0,10.0,2750652430.0
faint_shared,SDSSJ082942.66+415436.8,7.0,10.0,2786402995.0
faint_shared,SDSSJ082942.66+415436.8,8.0,10.0,2541098571.0
faint_shared,SDSSJ082942.66+415436.8,9.0,10.0,3740846904.0
faint_shared,SDSSJ082942.66+415436.8,10.0,10.0,559242627.0
faint_shared,SDSSJ082942.66+415436.8,11.0,10.0,696849983.0
faint_shared,SDSSJ082942.66+415436.8,12.0,10.0,3863366416.0
faint_shared,SDSSJ082942.66+415436.8,13.0,10.0,646961854.0
faint_shared,SDSSJ082942.66+415436.8,14.0,10.0,371211518.0
faint_shared,SDSSJ082942.66+415436.8,15.0,10.0,3315453453.0
faint_shared,SDSSJ082942.66+415436.8,16.0,10.0,1245392317.0
faint_shared,SDSSJ082942.66+415436.8,17.0,10.0,937197401.0
faint_shared,SDSSJ082942.66+415436.8,18.0,10.0,299261411.0
faint_shared,SDSSJ082942.66+415436.8,19.0,10.0,1578393968.0
faint_shared,SDSSJ082942.66+415436.8,20.0,10.0,4142674444.0
faint_shared,SDSSJ082942.66+415436.8,21.0,10.0,477225995.0
faint_shared,SDSSJ082942.66+415436.8,22.0,10.0,1057662306.0
faint_shared,SDSSJ082942.66+415436.8,23.0,10.0,2919812671.0
faint_shared,SDSSJ082942.66+415436.8,24.0,10.0,1811930405.0
faint_shared,SDSSJ082942.66+415436.8,25.0,10.0,1705072476.0
faint_shared,SDSSJ082942.66+415436.8,26.0,10.0,3141355111.0
faint_shared,SDSSJ082942.66+415436.8,27.0,10.0,2265448527.0
faint_shared,SDSSJ082942.66+415436.8,28.0,10.0,839516490.0
faint_shared,SDSSJ082942.66+415436.8,29.0,10.0,3720278361.0
faint_shared,SDSSJ082942.66+415436.8,30.0,10.0,153040706.0
faint_shared,SDSSJ082942.66+415436.8,31.0,10.0,2836382747.0
faint_shared,SDSSJ082942.66+415436.8,32.0,10.0,2271792266.0
faint_shared,SDSSJ082942.66+415436.8,33.0,10.0,2116015754.0
faint_shared,SDSSJ082942.66+415436.8,34.0,10.0,1678482397.0
faint_shared,SDSSJ082942.66+415436.8,35.0,10.0,3834222437.0
faint_shared,SDSSJ082942.66+415436.8,36.0,10.0,1538023458.0
faint_shared,SDSSJ082942.66+415436.8,37.0,10.0,3450853231.0
faint_shared,SDSSJ082942.66+415436.8,38.0,10.0,1512816254.0
faint_shared,SDSSJ082942.66+415436.8,39.0,10.0,1905102769.0
faint_shared,SDSSJ082942.66+415436.8,40.0,10.0,4003818081.0
faint_shared,SDSSJ082942.66+415436.8,41.0,10.0,581245319.0
faint_shared,SDSSJ082942.66+415436.8,42.0,10.0,1250727093.0
faint_shared,SDSSJ082942.66+415436.8,43.0,10.0,2111461178.0
faint_shared,SDSSJ082942.66+415436.8,44.0,10.0,1920372743.0
faint_shared,SDSSJ082942.66+415436.8,45.0,10.0,3475228010.0
faint_shared,SDSSJ082942.66+415436.8,46.0,10.0,2658103887.0
faint_shared,SDSSJ082942.66+415436.8,47.0,10.0,1639077098.0
faint_shared,SDSSJ082942.66+415436.8,48.0,10.0,2595339960.0
faint_shared,SDSSJ082942.66+415436.8,49.0,10.0,2521496010.0
faint_shared,SDSSJ082942.66+415436.8,0.0,5.0,2012211205.0
faint_shared,SDSSJ082942.66+415436.8,1.0,5.0,3992127352.0
faint_shared,SDSSJ082942.66+415436.8,2.0,5.0,2609689510.0
faint_shared,SDSSJ082942.66+415436.8,3.0,5.0,1424001214.0
faint_shared,SDSSJ082942.66+415436.8,4.0,5.0,1880040690.0
faint_shared,SDSSJ082942.66+415436.8,5.0,5.0,1630223835.0
faint_shared,SDSSJ082942.66+415436.8,6.0,5.0,1493520949.0
faint_shared,SDSSJ082942.66+415436.8,7.0,5.0,1892315349.0
faint_shared,SDSSJ082942.66+415436.8,8.0,5.0,1893433237.0
faint_shared,SDSSJ082942.66+415436.8,9.0,5.0,1315712028.0
faint_shared,SDSSJ082942.66+415436.8,10.0,5.0,4205359883.0
faint_shared,SDSSJ082942.66+415436.8,11.0,5.0,2895957692.0
faint_shared,SDSSJ082942.66+415436.8,12.0,5.0,1764483833.0
faint_shared,SDSSJ082942.66+415436.8,13.0,5.0,2201021692.0
faint_shared,SDSSJ082942.66+415436.8,14.0,5.0,2881981077.0
faint_shared,SDSSJ082942.66+415436.8,15.0,5.0,3411257158.0
faint_shared,SDSSJ082942.66+415436.8,16.0,5.0,1053338898.0
faint_shared,SDSSJ082942.66+415436.8,17.0,5.0,3035242732.0
faint_shared,SDSSJ082942.66+415436.8,18.0,5.0,2096982569.0
faint_shared,SDSSJ082942.66+415436.8,19.0,5.0,527326458.0
faint_shared,SDSSJ082942.66+415436.8,20.0,5.0,351293129.0
faint_shared,SDSSJ082942.66+415436.8,21.0,5.0,1366638728.0
faint_shared,SDSSJ082942.66+415436.8,22.0,5.0,2390790499.0
faint_shared,SDSSJ082942.66+415436.8,23.0,5.0,1616826846.0
faint_shared,SDSSJ082942.66+415436.8,24.0,5.0,575671532.0
faint_shared,SDSSJ082942.66+415436.8,25.0,5.0,2873221445.0
faint_shared,SDSSJ082942.66+415436.8,26.0,5.0,671336944.0
faint_shared,SDSSJ082942.66+415436.8,27.0,5.0,2570046676.0
faint_shared,SDSSJ082942.66+415436.8,28.0,5.0,390520398.0
faint_shared,SDSSJ082942.66+415436.8,29.0,5.0,410855825.0
faint_shared,SDSSJ082942.66+415436.8,30.0,5.0,2365113741.0
faint_shared,SDSSJ082942.66+415436.8,31.0,5.0,2715857475.0
faint_shared,SDSSJ082942.66+415436.8,32.0,5.0,4180305604.0
faint_shared,SDSSJ082942.66+415436.8,33.0,5.0,1997548714.0
faint_shared,SDSSJ082942.66+415436.8,34.0,5.0,3985436572.0
faint_shared,SDSSJ082942.66+415436.8,35.0,5.0,1122877957.0
faint_shared,SDSSJ082942.66+415436.8,36.0,5.0,3767065775.0
faint_shared,SDSSJ082942.66+415436.8,37.0,5.0,1590215458.0
faint_shared,SDSSJ082942.66+415436.8,38.0,5.0,783483332.0
faint_shared,SDSSJ082942.66+415436.8,39.0,5.0,1322474688.0
faint_shared,SDSSJ082942.66+415436.8,40.0,5.0,1715165523.0
faint_shared,SDSSJ082942.66+415436.8,41.0,5.0,1208152658.0
faint_shared,SDSSJ082942.66+415436.8,42.0,5.0,1465867573.0
faint_shared,SDSSJ082942.66+415436.8,43.0,5.0,557793683.0
faint_shared,SDSSJ082942.66+415436.8,44.0,5.0,2459060392.0
faint_shared,SDSSJ082942.66+415436.8,45.0,5.0,3991898025.0
faint_shared,SDSSJ082942.66+415436.8,46.0,5.0,819765510.0
faint_shared,SDSSJ082942.66+415436.8,47.0,5.0,2228577560.0
faint_shared,SDSSJ082942.66+415436.8,48.0,5.0,812054237.0
faint_shared,SDSSJ082942.66+415436.8,49.0,5.0,138190920.0
faint_shared,SDSSJ101152.98+544206.4,0.0,10.0,1266873860.0
faint_shared,SDSSJ101152.98+544206.4,1.0,10.0,3506052588.0
faint_shared,SDSSJ101152.98+544206.4,2.0,10.0,2975961010.0
faint_shared,SDSSJ101152.98+544206.4,3.0,10.0,1873289850.0
faint_shared,SDSSJ101152.98+544206.4,4.0,10.0,1692623369.0
faint_shared,SDSSJ101152.98+544206.4,5.0,10.0,1156048092.0
faint_shared,SDSSJ101152.98+544206.4,6.0,10.0,1164627365.0
faint_shared,SDSSJ101152.98+544206.4,7.0,10.0,237666914.0
faint_shared,SDSSJ101152.98+544206.4,8.0,10.0,1972645910.0
faint_shared,SDSSJ101152.98+544206.4,9.0,10.0,2810862679.0
faint_shared,SDSSJ101152.98+544206.4,10.0,10.0,3806262783.0
faint_shared,SDSSJ101152.98+544206.4,11.0,10.0,1468815188.0
faint_shared,SDSSJ101152.98+544206.4,12.0,10.0,3627871521.0
faint_shared,SDSSJ101152.98+544206.4,13.0,10.0,1061753966.0
faint_shared,SDSSJ101152.98+544206.4,14.0,10.0,2272384629.0
faint_shared,SDSSJ101152.98+544206.4,15.0,10.0,491932711.0
faint_shared,SDSSJ101152.98+544206.4,16.0,10.0,1515948767.0
faint_shared,SDSSJ101152.98+544206.4,17.0,10.0,2275130670.0
faint_shared,SDSSJ101152.98+544206.4,18.0,10.0,1167518371.0
faint_shared,SDSSJ101152.98+544206.4,19.0,10.0,3350108470.0
faint_shared,SDSSJ101152.98+544206.4,20.0,10.0,797335930.0
faint_shared,SDSSJ101152.98+544206.4,21.0,10.0,3006335849.0
faint_shared,SDSSJ101152.98+544206.4,22.0,10.0,2325841940.0
faint_shared,SDSSJ101152.98+544206.4,23.0,10.0,3067787079.0
faint_shared,SDSSJ101152.98+544206.4,24.0,10.0,887064957.0
faint_shared,SDSSJ101152.98+544206.4,25.0,10.0,2335999759.0
faint_shared,SDSSJ101152.98+544206.4,26.0,10.0,1366761380.0
faint_shared,SDSSJ101152.98+544206.4,27.0,10.0,3612128365.0
faint_shared,SDSSJ101152.98+544206.4,28.0,10.0,404887033.0
faint_shared,SDSSJ101152.98+544206.4,29.0,10.0,1243270969.0
faint_shared,SDSSJ101152.98+544206.4,30.0,10.0,3164171177.0
faint_shared,SDSSJ101152.98+544206.4,31.0,10.0,2584893814.0
faint_shared,SDSSJ101152.98+544206.4,32.0,10.0,893218360.0
faint_shared,SDSSJ101152.98+544206.4,33.0,10.0,3173760122.0
faint_shared,SDSSJ101152.98+544206.4,34.0,10.0,3220746573.0
faint_shared,SDSSJ101152.98+544206.4,35.0,10.0,2641539159.0
faint_shared,SDSSJ101152.98+544206.4,36.0,10.0,95667245.0
faint_shared,SDSSJ101152.98+544206.4,37.0,10.0,1032911904.0
faint_shared,SDSSJ101152.98+544206.4,38.0,10.0,1062171581.0
